#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 10 24 09 20 300  3.0  5.0   1.0    16   7.8 206 1013.8  17.5  19.7  16.4   MM   MM    MM
2024 10 24 09 10 290  3.0  4.0   1.0    MM   7.8 206 1013.9  17.6  19.7  16.5   MM   MM    MM
2024 10 24 09 00 300  3.0  4.0    MM    MM    MM  MM 1014.0  17.6  19.7  16.5   MM -0.6    MM
2024 10 24 08 50 290  3.0  4.0   1.1    15   7.9 208 1013.9  17.6  19.7  16.5   MM   MM    MM
2024 10 24 08 40 290  4.0  4.0   1.1    MM   7.9 208 1013.9  17.6  19.7  16.5   MM   MM    MM
2024 10 24 08 30 280  3.0  4.0    MM    MM    MM  MM 1013.9  17.6  19.7  16.5   MM   MM    MM
2024 10 24 08 20 290  3.0  5.0   1.1    15   8.3 197 1014.0  17.5  19.7  16.4   MM   MM    MM
2024 10 24 08 10 280  3.0  4.0   1.1    MM   8.3 197 1014.0  17.5  19.7  16.4   MM   MM    MM
2024 10 24 08 00 290  3.0  5.0    MM    MM    MM  MM 1014.1  17.5  19.8  16.4   MM -0.7    MM
2024 10 24 07 50 290  4.0  5.0   1.1    16   7.9 200 1014.3  17.5  19.8  16.3   MM   MM    MM
2024 10 24 07 40 280  3.0  5.0    MM    MM    MM  MM 1014.3  17.6  19.8  16.4   MM   MM    MM
2024 10 24 07 30 270  3.0  5.0    MM    MM    MM  MM 1014.5  17.6  19.8  16.4   MM   MM    MM
2024 10 24 07 20 270  4.0  5.0   1.0    15   7.6 205 1014.6  17.7  19.8  16.5   MM   MM    MM
2024 10 24 07 10 260  4.0  5.0   1.0    MM   7.6 205 1014.6  17.7  19.8  16.5   MM   MM    MM
2024 10 24 07 00 260  3.0  5.0    MM    MM    MM  MM 1014.6  17.8  19.8  16.7   MM +0.0    MM
2024 10 24 06 50 260  4.0  5.0   1.2    15   7.9 196 1014.6  17.8  19.7  16.6   MM   MM    MM
2024 10 24 06 40 260  3.0  4.0    MM    MM    MM  MM 1014.6  17.9  19.7  16.8   MM   MM    MM
2024 10 24 06 30 280  4.0  4.0    MM    MM    MM  MM 1014.5  17.9  19.7  16.7   MM   MM    MM
2024 10 24 06 20 280  4.0  4.0   1.3    15   8.1 194 1014.6  17.9  19.7  16.8   MM   MM    MM
2024 10 24 06 10 280  4.0  5.0    MM    MM    MM  MM 1014.6  17.9  19.7  16.8   MM   MM    MM
2024 10 24 06 00 280  4.0  5.0    MM    MM    MM  MM 1014.6  18.0  19.7  16.8   MM +0.0    MM
2024 10 24 05 50 270  4.0  5.0   1.1    16   7.5 193 1014.7  18.0  19.7  16.9   MM   MM    MM
2024 10 24 05 40 280  4.0  5.0   1.1    MM   7.5 193 1014.7  17.9  19.8  16.8   MM   MM    MM
2024 10 24 05 30 270  4.0  6.0    MM    MM    MM  MM 1014.8  17.9  19.8  16.7   MM   MM    MM
2024 10 24 05 20 270  4.0  6.0   1.1    16   8.0 194 1014.8  18.0  19.8  16.9   MM   MM    MM
2024 10 24 05 10 270  5.0  5.0   1.1    MM   8.0 194 1014.8  18.1  19.8  16.9   MM   MM    MM
2024 10 24 05 00 270  5.0  6.0    MM    MM    MM  MM 1014.8  18.1  19.8  16.9   MM +0.8    MM
2024 10 24 04 50 270  5.0  6.0   1.2    16   8.0 180 1014.8  18.2  19.8  17.0   MM   MM    MM
2024 10 24 04 40 270  5.0  6.0    MM    MM    MM  MM 1014.8  18.3  19.8  17.2   MM   MM    MM
2024 10 24 04 30 270  5.0  6.0    MM    MM    MM  MM 1014.8  18.4  19.8  17.3   MM   MM    MM
2024 10 24 04 20 280  5.0  6.0   1.1    16   7.7 174 1014.6  18.4  19.8  17.3   MM   MM    MM
2024 10 24 04 10 270  4.0  5.0   1.1    MM   7.7 174 1014.6  18.4  19.8  17.3   MM   MM    MM
2024 10 24 04 00 270  4.0  5.0    MM    MM    MM  MM 1014.6  18.4  19.8  17.3   MM +0.7    MM
2024 10 24 03 50 270  4.0  5.0   1.1    16   7.6 207 1014.5  18.5  19.8  17.4   MM   MM    MM
2024 10 24 03 40 270  5.0  5.0    MM    MM    MM  MM 1014.5  18.5  19.8  17.4   MM   MM    MM
2024 10 24 03 30 260  4.0  6.0    MM    MM    MM  MM 1014.6  18.6  19.8  17.5   MM   MM    MM
2024 10 24 03 20 270  4.0  5.0   1.1    15   7.7 195 1014.6  18.7    MM  17.7   MM   MM    MM
2024 10 24 03 10 270  4.0  5.0   1.1    MM   7.7 195 1014.5  18.8  19.7  17.7   MM   MM    MM
2024 10 24 03 00 270  4.0  5.0    MM    MM    MM  MM 1014.5  18.8  19.8  17.8   MM +0.6    MM
2024 10 24 02 50 270  4.0  5.0   1.1    16   7.6 181 1014.4  18.9  19.8  17.9   MM   MM    MM
2024 10 24 02 40 270  4.0  5.0   1.1    MM   7.6 181 1014.3  18.9  19.8  17.9   MM   MM    MM
2024 10 24 02 30 270  4.0  5.0    MM    MM    MM  MM 1014.3  19.0  19.8  18.0   MM   MM    MM
2024 10 24 02 20 280  4.0  5.0   1.1    16   7.1 199 1014.3  19.0  19.8  18.0   MM   MM    MM
2024 10 24 02 10 280  4.0  5.0   1.1    MM   7.1 199 1014.1  19.0  19.9  17.9   MM   MM    MM
2024 10 24 02 00 270  4.0  4.0    MM    MM    MM  MM 1014.0  19.1  19.9  18.0   MM -0.0    MM
2024 10 24 01 50 270  4.0  4.0   1.2    16   7.4 183 1014.0  19.1  19.9  18.0   MM   MM    MM
2024 10 24 01 40 260  4.0  4.0   1.2    MM   7.4 183 1014.0  19.2  19.9  18.0   MM   MM    MM
2024 10 24 01 30 260  4.0  4.0    MM    MM    MM  MM 1014.0  19.2  20.0  18.0   MM   MM    MM
2024 10 24 01 20 270  4.0  4.0   1.2    16   7.1 217 1014.0  19.3  20.0  18.0   MM   MM    MM
2024 10 24 01 10 270  4.0  4.0   1.2    MM   7.1 217 1014.0  19.5  20.0  18.0   MM   MM    MM
2024 10 24 01 00 270  3.0  4.0    MM    MM    MM  MM 1013.9  19.6  20.0  17.9   MM -0.7    MM
2024 10 24 00 50 270  3.0  3.0   1.3    16   7.8 207 1014.0  19.8  19.9  17.9   MM   MM    MM
2024 10 24 00 40 280  2.0  3.0    MM    MM    MM  MM 1013.9  19.9  20.0  17.8   MM   MM    MM
2024 10 24 00 30 280  2.0  2.0    MM    MM    MM  MM 1013.8  19.9  20.0  17.8   MM   MM    MM
2024 10 24 00 20 290  2.0  3.0   1.2    16   7.4 211 1013.9  19.9  20.0  17.8   MM   MM    MM
2024 10 24 00 10 290  2.0  3.0   1.2    MM   7.4 211 1013.9  20.0  20.0  18.0   MM   MM    MM
2024 10 24 00 00 300  2.0  2.0    MM    MM    MM  MM 1013.9  20.0  19.9  18.1   MM -1.3    MM
2024 10 23 23 50 300  2.0  3.0   1.3    16   7.6 217 1014.0  20.0  19.9  18.1   MM   MM    MM
2024 10 23 23 40 310  2.0  3.0    MM    MM    MM  MM 1014.0  20.0  20.0  18.1   MM   MM    MM
2024 10 23 23 20 300  2.0  3.0   1.1    16   6.8 207 1014.1  20.0  19.9  18.1   MM   MM    MM
2024 10 23 23 10 310  2.0  3.0   1.1    MM   6.8 207 1014.1  20.0  19.8  18.1   MM   MM    MM
2024 10 23 23 00 310  3.0  4.0    MM    MM    MM  MM 1014.2  19.9  19.8  18.0   MM -1.8    MM
2024 10 23 22 50 310  3.0  3.0   1.2    16   7.6 214 1014.4  19.9  19.9  18.0   MM   MM    MM
2024 10 23 22 40 310  3.0  4.0    MM    MM    MM  MM 1014.4  19.9  19.9  18.0   MM   MM    MM
2024 10 23 22 30 310  3.0  4.0    MM    MM    MM  MM 1014.3  19.8  19.9  17.8   MM   MM    MM
2024 10 23 22 20 310  3.0  4.0   1.3    16   8.0 211 1014.3  19.7  19.9  17.6   MM   MM    MM
2024 10 23 22 10 310  3.0  4.0   1.3    MM   8.0 211 1014.4  19.6  20.0  17.5   MM   MM    MM
2024 10 23 22 00 310  3.0  4.0    MM    MM    MM  MM 1014.6  19.5  20.0  17.4   MM -1.9    MM
2024 10 23 21 50 300  3.0  4.0   1.2    16   8.1 205 1014.6  19.5  20.0  17.4   MM   MM    MM
2024 10 23 21 40 300  3.0  4.0   1.2    MM   8.1 205 1014.8  19.5  20.0  17.5   MM   MM    MM
2024 10 23 21 30 300  3.0  4.0    MM    MM    MM  MM 1014.8  19.5  20.0  17.5   MM   MM    MM
2024 10 23 21 20 300  3.0  4.0   1.1    16   7.4 201 1015.0  19.4  19.9  17.4   MM   MM    MM
2024 10 23 21 10 310  3.0  4.0   1.1    MM   7.4 201 1015.1  19.3  19.9  17.3   MM   MM    MM
2024 10 23 21 00 300  3.0  4.0    MM    MM    MM  MM 1015.2  19.3  19.9  17.4   MM -1.7    MM
2024 10 23 20 50 300  3.0  4.0   1.0    16   7.6 193 1015.3  19.3  19.9  17.5   MM   MM    MM
2024 10 23 20 40 310  3.0  4.0   1.0    MM   7.6 193 1015.4  19.2  19.9  17.4   MM   MM    MM
2024 10 23 20 30 310  3.0  4.0    MM    MM    MM  MM 1015.6  19.2  19.9  17.4   MM   MM    MM
2024 10 23 20 20 300  3.0  4.0   1.0    16   7.8 215 1015.7  19.1    MM  17.4   MM   MM    MM
2024 10 23 20 10 300  3.0  4.0   1.0    MM   7.8 215 1015.8  19.1  19.9  17.5   MM   MM    MM
2024 10 23 20 00 300  3.0  4.0    MM    MM    MM  MM 1016.0  19.1  19.9  17.5   MM -0.6    MM
2024 10 23 19 50 300  4.0  4.0   1.2    16   8.6 198 1016.0  19.1  19.9  17.5   MM   MM    MM
2024 10 23 19 40 300  3.0  4.0   1.2    MM   8.6 198 1016.2  19.1  19.8  17.5   MM   MM    MM
2024 10 23 19 30 300  4.0  4.0    MM    MM    MM  MM 1016.2  19.0  19.8  17.4   MM   MM    MM
2024 10 23 19 20 300  4.0  4.0   1.1    16   7.9 231 1016.3  18.9  19.8  17.4   MM   MM    MM
2024 10 23 19 10 290  3.0  4.0    MM    MM    MM  MM 1016.4  18.9  19.8  17.4   MM   MM    MM
2024 10 23 19 00 290  4.0  4.0    MM    MM    MM  MM 1016.5  18.9  19.8  17.4   MM +0.0    MM
2024 10 23 18 50 290  4.0  5.0   1.0    16   8.0 193 1016.4  18.9  19.7  17.4   MM   MM    MM
2024 10 23 18 40 280  5.0  5.0    MM    MM    MM  MM 1016.6  19.0  19.7  17.5   MM   MM    MM
2024 10 23 18 30 270  4.0  5.0    MM    MM    MM  MM 1016.7  18.9  19.7  17.4   MM   MM    MM
2024 10 23 18 20 270  4.0  5.0   1.1    16   8.4 183 1016.8  18.9  19.7  17.4   MM   MM    MM
2024 10 23 18 10 270  4.0  5.0   1.1    MM   8.4 183 1016.9  18.9  19.7  17.4   MM   MM    MM
2024 10 23 18 00 270  4.0  5.0    MM    MM    MM  MM 1016.9  18.9  19.7  17.4   MM +1.4    MM
2024 10 23 17 50 270  4.0  5.0   0.9    16   8.1 213 1016.9  18.9  19.7  17.4   MM   MM    MM
2024 10 23 17 40 280  3.0  4.0    MM    MM    MM  MM 1016.7  19.0  19.6  17.6   MM   MM    MM
2024 10 23 17 30 280  4.0  4.0    MM    MM    MM  MM 1016.6  18.9  19.6  17.5   MM   MM    MM
2024 10 23 17 20 290  4.0  5.0   1.1    16   9.0 213 1016.7  18.9  19.6  17.5   MM   MM    MM
2024 10 23 17 10 290  4.0  5.0   1.1    MM   9.0 213 1016.6  18.9  19.5  17.5   MM   MM    MM
2024 10 23 17 00 290  4.0  5.0    MM    MM    MM  MM 1016.6  18.9  19.5  17.4   MM +1.7    MM
2024 10 23 16 50 280  4.0  5.0   1.2    16   8.9 209 1016.5  18.8  19.5  17.3   MM   MM    MM
2024 10 23 16 40 280  4.0  5.0    MM    MM    MM  MM 1016.5  18.8  19.5  17.3   MM   MM    MM
2024 10 23 16 30 280  4.0  5.0    MM    MM    MM  MM 1016.3  18.8  19.5  17.4   MM   MM    MM
2024 10 23 16 20 280  4.0  5.0   1.1    16   8.6 197 1016.3  18.8  19.4  17.4   MM   MM    MM
2024 10 23 16 10 280  4.0  5.0   1.1    MM   8.6 197 1016.2  18.8  19.4  17.4   MM   MM    MM
2024 10 23 16 00 270  4.0  5.0    MM    MM    MM  MM 1016.3  18.7  19.4  17.4   MM +1.6    MM
2024 10 23 15 50 270  4.0  5.0   1.1    16   8.5 184 1016.0  18.7  19.4  17.4   MM   MM    MM
2024 10 23 15 40 270  4.0  5.0   1.1    MM   8.5 184 1016.0  18.7  19.4  17.5   MM   MM    MM
2024 10 23 15 30 270  4.0  5.0    MM    MM    MM  MM 1015.9  18.7  19.4  17.5   MM   MM    MM
2024 10 23 15 20 270  4.0  5.0   1.2    16   9.0 198 1015.7  18.7  19.3  17.6   MM   MM    MM
2024 10 23 15 10 260  4.0  5.0    MM    MM    MM  MM 1015.6  18.7  19.3  17.6   MM   MM    MM
2024 10 23 15 00 260  4.0  5.0    MM    MM    MM  MM 1015.5  18.7  19.3  17.6   MM +1.1    MM
2024 10 23 14 50 260  4.0  5.0   1.0    17   7.7 211 1015.4  18.7  19.3  17.6   MM   MM    MM
2024 10 23 14 40 260  4.0  5.0   1.0    MM   7.7 211 1015.2  18.8  19.3  17.7   MM   MM    MM
2024 10 23 14 30 260  4.0  5.0    MM    MM    MM  MM 1015.4  18.8  19.2  17.7   MM   MM    MM
2024 10 23 14 20 260  4.0  4.0   1.0    16   7.8 200 1015.3  18.8  19.2  17.7   MM   MM    MM
2024 10 23 14 10 280  2.0  3.0   1.0    MM   7.8 200 1015.1  18.7  19.2  17.6   MM   MM    MM
2024 10 23 14 00 310  2.0  2.0    MM    MM    MM  MM 1014.9  18.7  19.3  17.6   MM +0.6    MM
2024 10 23 13 50 310  1.0  2.0   1.1    16   8.0 201 1014.9  18.7  19.2  17.6   MM   MM    MM
2024 10 23 13 40 310  2.0  3.0   1.1    MM   8.0 201 1014.8  18.7  19.2  17.6   MM   MM    MM
2024 10 23 13 30 300  2.0  3.0    MM    MM    MM  MM 1014.9  18.7  19.2  17.6   MM   MM    MM
2024 10 23 13 20 290  2.0  3.0   1.0    17   7.2 201 1014.8  18.7  19.2  17.6   MM   MM    MM
2024 10 23 13 10 290  2.0  3.0    MM    MM    MM  MM 1014.8  18.7  19.2  17.6   MM   MM    MM
2024 10 23 13 00 290  2.0  2.0    MM    MM    MM  MM 1014.7  18.6  19.2  17.5   MM -0.0    MM
2024 10 23 12 50 310  1.0  2.0   1.0    17   7.2 208 1014.5  18.6  19.2  17.5   MM   MM    MM
2024 10 23 12 40 310  1.0  2.0    MM    MM    MM  MM 1014.5  18.6  19.3  17.5   MM   MM    MM
2024 10 23 12 30 320  1.0  2.0    MM    MM    MM  MM 1014.5  18.6  19.3  17.5   MM   MM    MM
2024 10 23 12 20 330  1.0  2.0   1.0    16   6.7 194 1014.4  18.6  19.3  17.5   MM   MM    MM
2024 10 23 12 10 320  2.0  2.0   1.0    MM   6.7 194 1014.3  18.6  19.3  17.5   MM   MM    MM
2024 10 23 12 00 310  2.0  3.0    MM    MM    MM  MM 1014.4  18.6  19.3  17.5   MM -0.5    MM
2024 10 23 11 50 320  2.0  3.0   1.0    17   7.4 207 1014.2  18.6  19.3  17.5   MM   MM    MM
2024 10 23 11 40 310  2.0  3.0    MM    MM    MM  MM 1014.3  18.6  19.3  17.5   MM   MM    MM
2024 10 23 11 30 300  3.0  4.0    MM    MM    MM  MM 1014.3  18.6  19.3  17.5   MM   MM    MM
2024 10 23 11 20 300  4.0  4.0   0.9    16   6.8 182 1014.3  18.6  19.3  17.5   MM   MM    MM
2024 10 23 11 10 300  4.0  5.0   0.9    MM   6.8 182 1014.4  18.6  19.3  17.5   MM   MM    MM
2024 10 23 11 00 300  4.0  5.0    MM    MM    MM  MM 1014.3  18.6  19.3  17.4   MM -0.6    MM
2024 10 23 10 50 290  4.0  5.0   1.2    17   8.3 193 1014.4  18.6  19.3  17.4   MM   MM    MM
2024 10 23 10 40 300  4.0  5.0   1.2    MM   8.3 193 1014.6  18.7  19.3  17.5   MM   MM    MM
2024 10 23 10 30 300  4.0  4.0    MM    MM    MM  MM 1014.7  18.6  19.3  17.4   MM   MM    MM
2024 10 23 10 20 300  4.0  4.0   1.0    17   6.9 203 1014.6  18.6  19.3  17.4   MM   MM    MM
2024 10 23 10 10 300  4.0  4.0   1.0    MM   6.9 203 1014.7  18.6  19.3  17.4   MM   MM    MM
2024 10 23 10 00 310  3.0  4.0    MM    MM    MM  MM 1014.6  18.6  19.3  17.3   MM -0.7    MM
2024 10 23 09 50 310  4.0  5.0   0.9    17   7.1 209 1014.6  18.6  19.3  17.3   MM   MM    MM
2024 10 23 09 40 310  4.0  5.0    MM    MM    MM  MM 1014.7  18.6  19.3  17.3   MM   MM    MM
2024 10 23 09 30 300  4.0  4.0    MM    MM    MM  MM 1014.8  18.6  19.3  17.3   MM   MM    MM
2024 10 23 09 20 300  4.0  5.0   1.0    17   6.9 203 1014.9  18.6  19.3  17.2   MM   MM    MM
2024 10 23 09 10 300  4.0  5.0    MM    MM    MM  MM 1014.9  18.6  19.3  17.3   MM   MM    MM
2024 10 23 09 00 300  3.0  4.0    MM    MM    MM  MM 1014.9  18.6  19.3  17.3   MM -0.9    MM
2024 10 23 08 50 300  3.0  4.0   1.1    17   7.6 188 1015.1  18.6  19.3  17.2   MM   MM    MM
2024 10 23 08 40 300  3.0  4.0    MM    MM    MM  MM 1015.1  18.7  19.3  17.3   MM   MM    MM
2024 10 23 08 30 300  3.0  4.0    MM    MM    MM  MM 1015.1  18.6  19.3  17.2   MM   MM    MM
2024 10 23 08 20 300  4.0  5.0   1.0    17   7.1 198 1015.1  18.6  19.3  17.2   MM   MM    MM
2024 10 23 08 10 300  4.0  5.0   1.0    MM   7.1 198 1015.2  18.6  19.3  17.3   MM   MM    MM
2024 10 23 08 00 300  4.0  4.0    MM    MM    MM  MM 1014.9  18.6  19.3  17.3   MM -0.7    MM
2024 10 23 07 50 300  3.0  4.0   1.0    17   7.0 194 1015.1  18.6  19.3  17.3   MM   MM    MM
2024 10 23 07 40 300  3.0  4.0   1.0    MM   7.0 194 1015.1  18.6  19.3  17.3   MM   MM    MM
2024 10 23 07 30 300  3.0  3.0    MM    MM    MM  MM 1014.9  18.5  19.3  17.2   MM   MM    MM
2024 10 23 07 20 300  3.0  3.0   0.9    17   6.2 210 1015.1  18.6  19.3  17.3   MM   MM    MM
2024 10 23 07 10 300  3.0  4.0    MM    MM    MM  MM 1015.2  18.6  19.3  17.3   MM   MM    MM
2024 10 23 07 00 290  3.0  4.0    MM    MM    MM  MM 1015.3  18.6  19.3  17.3   MM +0.0    MM
2024 10 23 06 50 290  3.0  4.0   1.0    13   6.4 195 1015.3  18.7  19.3  17.4   MM   MM    MM
2024 10 23 06 40 290  3.0  4.0    MM    MM    MM  MM 1015.5  18.7  19.3  17.4   MM   MM    MM
2024 10 23 06 30 290  3.0  4.0    MM    MM    MM  MM 1015.5  18.7  19.3  17.4   MM   MM    MM
2024 10 23 06 20 290  3.0  4.0   1.1    17   6.6 222 1015.6  18.7  19.3  17.4   MM   MM    MM
2024 10 23 06 10 290  3.0  4.0   1.1    MM   6.6 222 1015.7  18.7  19.3  17.4   MM   MM    MM
2024 10 23 06 00 300  3.0  4.0    MM    MM    MM  MM 1015.8  18.7  19.3  17.4   MM +0.7    MM
2024 10 23 05 50 300  4.0  5.0   1.2    17   7.2 218 1015.8  18.6  19.3  17.3   MM   MM    MM
2024 10 23 05 40 300  4.0  5.0   1.2    MM   7.2 218 1015.8  18.7  19.3  17.4   MM   MM    MM
2024 10 23 05 30 300  4.0  5.0    MM    MM    MM  MM 1015.8  18.6  19.3  17.2   MM   MM    MM
2024 10 23 05 20 300  4.0  4.0   1.0    17   6.5 205 1015.8  18.7  19.3  17.3   MM   MM    MM
2024 10 23 05 10 300  3.0  4.0    MM    MM    MM  MM 1015.8  18.7  19.3  17.3   MM   MM    MM
2024 10 23 05 00 310  4.0  4.0    MM    MM    MM  MM 1015.6  18.7  19.3  17.3   MM +1.1    MM
2024 10 23 04 50 310  4.0  5.0   1.0    17   6.1 222 1015.5  18.7  19.3  17.2   MM   MM    MM
2024 10 23 04 40 310  4.0  5.0   1.0    MM   6.1 222 1015.5  18.7  19.2  17.2   MM   MM    MM
2024 10 23 04 30 300  4.0  5.0    MM    MM    MM  MM 1015.4  18.7  19.2  17.2   MM   MM    MM
2024 10 23 04 20 300  4.0  5.0   1.0    17   6.1 200 1015.4  18.7  19.2  17.2   MM   MM    MM
2024 10 23 04 10 300  4.0  5.0   1.0    MM   6.1 200 1015.3  18.7  19.2  17.2   MM   MM    MM
2024 10 23 04 00 290  4.0  5.0    MM    MM    MM  MM 1015.3  18.7  19.2  17.2   MM +1.3    MM
2024 10 23 03 50 290  4.0  4.0   1.0    17   5.6 253 1015.2  18.7  19.2  17.2   MM   MM    MM
2024 10 23 03 40 290  4.0  4.0   1.0    MM   5.6 253 1015.2  18.7  19.2  17.2   MM   MM    MM
2024 10 23 03 30 290  4.0  5.0    MM    MM    MM  MM 1015.1  18.7  19.2  17.2   MM   MM    MM
2024 10 23 03 20 290  4.0  5.0   1.1    17   5.7 222 1015.1  18.8  19.2  17.3   MM   MM    MM
2024 10 23 03 10 300  4.0  5.0    MM    MM    MM  MM 1015.1  18.8  19.2  17.2   MM   MM    MM
2024 10 23 03 00 290  4.0  5.0    MM    MM    MM  MM 1015.1  18.8  19.2  17.2   MM +1.3    MM
2024 10 23 02 50 290  4.0  5.0   1.1    17   5.5 206 1015.0  18.8  19.2  17.1   MM   MM    MM
2024 10 23 02 40 290  4.0  5.0   1.1    MM   5.5 206 1014.9  18.8  19.2  17.2   MM   MM    MM
2024 10 23 02 30 290  4.0  5.0    MM    MM    MM  MM 1014.8  18.8  19.2  17.1   MM   MM    MM
2024 10 23 02 20 290  5.0  5.0   1.1    17   5.3 204 1014.6  18.8  19.2  17.1   MM   MM    MM
2024 10 23 02 10 290  5.0  6.0   1.1    MM   5.3 204 1014.6  18.8  19.1  17.1   MM   MM    MM
2024 10 23 02 00 290  5.0  6.0    MM    MM    MM  MM 1014.5  18.8  19.1  17.1   MM +0.3    MM
2024 10 23 01 50 290  6.0  7.0   1.2    17   5.5 194 1014.4  18.8  19.1  17.1   MM   MM    MM
2024 10 23 01 40 290  6.0  7.0    MM    MM    MM  MM 1014.4  18.8  19.1  17.1   MM   MM    MM
2024 10 23 01 30 290  6.0  7.0    MM    MM    MM  MM 1014.3  18.9  19.1  17.1   MM   MM    MM
2024 10 23 01 20 290  6.0  8.0   1.1    17   5.0 311 1014.1  18.9  19.1  17.0   MM   MM    MM
2024 10 23 01 10 290  6.0  7.0   1.1    MM   5.0 311 1014.1  19.0  19.1  17.0   MM   MM    MM
2024 10 23 01 00 290  6.0  7.0    MM    MM    MM  MM 1014.0  18.9  19.1  17.0   MM -0.5    MM
2024 10 23 00 50 290  6.0  7.0   1.1    14   5.0 212 1013.8  18.9  19.1  17.0   MM   MM    MM
2024 10 23 00 40 290  7.0  8.0    MM    MM    MM  MM 1013.8  19.0  19.2  17.1   MM   MM    MM
2024 10 23 00 30 290  7.0  8.0    MM    MM    MM  MM 1013.9  19.0  19.2  17.1   MM   MM    MM
2024 10 23 00 20 290  6.0  7.0   1.2    17   5.2 230 1013.7  19.1  19.2  17.1   MM   MM    MM
2024 10 23 00 10 290  6.0  7.0   1.2    MM   5.2 230 1013.8  19.1  19.4  17.0   MM   MM    MM
2024 10 23 00 00 290  6.0  7.0    MM    MM    MM  MM 1013.8  19.1  19.4  17.0   MM -1.3    MM
2024 10 22 23 50 290  6.0  7.0   1.1    17   4.8 255 1013.9  19.1  19.4  17.0   MM   MM    MM
2024 10 22 23 40 290  6.0  7.0   1.1    MM   4.8 255 1014.0  19.2  19.4  17.0   MM   MM    MM
2024 10 22 23 20 290  7.0  8.0   1.1    17   5.0 189 1014.1  19.1  19.5  16.6   MM   MM    MM
2024 10 22 23 10 300  6.0  8.0   1.1    MM   5.0 189 1014.1  19.0  19.5  16.7   MM   MM    MM
2024 10 22 23 00 290  7.0  8.0    MM    MM    MM  MM 1014.2  19.0  19.5  16.8   MM -1.5    MM
2024 10 22 22 50 300  7.0  8.0   1.1    17   5.0 188 1014.3  18.9  19.4  16.8   MM   MM    MM
2024 10 22 22 40 300  7.0  8.0   1.1    MM   5.0 188 1014.3  18.9  19.4  16.9   MM   MM    MM
2024 10 22 22 30 300  7.0  8.0    MM    MM    MM  MM 1014.3  18.8  19.4  16.8   MM   MM    MM
2024 10 22 22 20 300  7.0  9.0   1.2    17   5.8 202 1014.4  18.8  19.4  16.9   MM   MM    MM
2024 10 22 22 10 300  8.0  9.0    MM    MM    MM  MM 1014.4  18.8  19.4  16.8   MM   MM    MM
2024 10 22 22 00 300  8.0  9.0    MM    MM    MM  MM 1014.5  18.8  19.4  16.9   MM -1.8    MM
2024 10 22 21 50 300  8.0  9.0   0.9    17   5.2 278 1014.6  18.8  19.4  16.9   MM   MM    MM
2024 10 22 21 40 290  7.0  9.0   0.9    MM   5.2 278 1014.6  18.8  19.4  16.9   MM   MM    MM
2024 10 22 21 30 290  8.0  9.0    MM    MM    MM  MM 1014.9  18.8  19.4  16.8   MM   MM    MM
2024 10 22 21 20 280  7.0  8.0   1.0    17   5.5 221 1015.0  18.9  19.5  16.9   MM   MM    MM
2024 10 22 21 10 290  7.0  8.0   1.0    MM   5.5 221 1015.1  19.0  19.5  16.9   MM   MM    MM
2024 10 22 21 00 290  7.0  8.0    MM    MM    MM  MM 1015.1  18.9  19.5  16.7   MM -1.6    MM
2024 10 22 20 50 290  6.0  8.0   1.0    17   5.9 215 1015.3  18.8  19.5  16.7   MM   MM    MM
2024 10 22 20 40 290  6.0  7.0    MM    MM    MM  MM 1015.3  18.9  19.5  17.0   MM   MM    MM
2024 10 22 20 30 290  6.0  7.0    MM    MM    MM  MM 1015.4  19.0  19.5  17.1   MM   MM    MM
2024 10 22 20 20 300  6.0  7.0   0.9    17   6.1 229 1015.4  18.9  19.5  16.8   MM   MM    MM
2024 10 22 20 10 300  6.0  7.0   0.9    MM   6.1 229 1015.5  18.8  19.5  16.7   MM   MM    MM
2024 10 22 20 00 300  6.0  7.0    MM    MM    MM  MM 1015.7  18.8  19.5  16.8   MM -1.2    MM
2024 10 22 19 50 300  6.0  7.0   0.9    17   6.1 210 1015.7  18.8  19.6  16.8   MM   MM    MM
2024 10 22 19 40 300  6.0  6.0    MM    MM    MM  MM 1015.8  18.8  19.5  16.8   MM   MM    MM
2024 10 22 19 30 290  6.0  7.0    MM    MM    MM  MM 1015.9  18.8  19.5  16.9   MM   MM    MM
2024 10 22 19 20 290  6.0  6.0   1.0    17   6.4 203 1016.0  18.9  19.5  17.0   MM   MM    MM
2024 10 22 19 10 300  5.0  6.0   1.0    MM   6.4 203 1016.2  19.0  19.5  17.1   MM   MM    MM
2024 10 22 19 00 300  5.0  6.0    MM    MM    MM  MM 1016.3  18.9  19.5  16.9   MM -0.6    MM
2024 10 22 18 50 300  5.0  6.0   0.9    17   5.7 242 1016.4  18.9  19.5  16.9   MM   MM    MM
2024 10 22 18 40 310  5.0  5.0    MM    MM    MM  MM 1016.4  18.9  19.5  17.0   MM   MM    MM
2024 10 22 18 30 310  5.0  6.0    MM    MM    MM  MM 1016.4  18.8  19.5  16.9   MM   MM    MM
2024 10 22 18 20 310  5.0  6.0   1.0    17   6.3 245 1016.5  18.8  19.5  16.9   MM   MM    MM
